ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason
SHP008132,New York,Charlotte,2024-07-02,2024-07-05,Delivered,2185,Air,268.29,1239.22,Government,None
SHP008133,Boston,Houston,2024-11-12,2024-11-16,Delivered,2845,Air,126.49,1451.14,Retail,None
SHP008134,New York,Orlando,2024-12-26,2024-12-29,Delivered,2105,Freight,479.33,1299.85,Retail,None
SHP008135,Los Angeles,San Francisco,2024-04-13,2024-04-19,Delayed,2340,Ground,54.12,1120.47,Retail,Weather
SHP008136,Boston,San Diego,2024-07-26,2024-07-31,Delayed,1751,Freight,211.91,980.1,Retail,Operational
SHP008137,Boston,Orlando,2024-10-15,2024-10-18,Delivered,2642,Ground,462.08,1501.15,Business,None
SHP008138,Miami,Orlando,2024-09-07,2024-09-11,Delayed,282,Air,173.5,326.0,Business,Operational
SHP008139,Dallas,Portland,2024-11-24,2024-12-01,Delayed,2266,Air,44.5,1141.4,Business,Weather
SHP008140,Phoenix,Detroit,2024-10-16,2024-10-19,Delivered,2661,Ground,217.1,1362.71,Business,None
SHP008141,New York,Houston,2024-04-14,2024-04-17,Delivered,2620,Ground,317.58,1404.55,Business,None
SHP008142,New York,Portland,2024-08-02,2024-08-09,Delayed,2149,Freight,389.4,1265.69,Retail,Operational
SHP008143,Seattle,Nashville,2024-02-17,2024-02-19,Delivered,1403,Ground,193.17,782.25,Government,None
SHP008144,Los Angeles,Nashville,2024-08-01,2024-08-03,Delivered,1723,Ground,423.81,1064.64,Retail,None
SHP008145,Seattle,Nashville,2024-09-18,2024-09-21,Delivered,2587,Ground,414.89,1448.08,Business,None
SHP008146,Phoenix,Orlando,2024-03-02,2024-03-06,Delayed,2305,Ground,461.75,1349.3,Retail,Weather
SHP008147,Miami,Houston,2024-04-20,2024-04-22,Delivered,1646,Freight,419.98,1057.69,Business,None
SHP008148,Seattle,San Francisco,2024-01-29,2024-02-01,Delayed,1541,Air,426.45,1044.32,Business,Operational
SHP008149,Atlanta,Houston,2024-03-24,2024-03-26,Delivered,2032,Air,462.44,1286.86,Retail,None
SHP008150,Boston,San Diego,2024-08-16,2024-08-19,Delayed,1790,Ground,469.73,1122.34,Business,Operational
SHP008151,Denver,Philadelphia,2024-10-15,2024-10-20,Delayed,1827,Ground,247.99,1005.94,Retail,Operational
SHP008152,Chicago,Orlando,2024-11-19,2024-11-20,Delivered,880,Ground,129.48,508.69,Business,None
SHP008153,Denver,San Francisco,2024-12-05,2024-12-06,Delivered,1005,Air,326.56,743.19,Government,None
SHP008154,New York,Orlando,2024-09-30,2024-10-01,Delivered,948,Air,481.96,810.78,Government,None
SHP008155,Los Angeles,Detroit,2024-11-16,2024-11-18,Delivered,2059,Ground,187.75,1074.2,Government,None
SHP008156,Seattle,Detroit,2024-10-15,2024-10-19,Delivered,2871,Ground,469.65,1608.74,Retail,None
SHP008157,Phoenix,Detroit,2024-05-08,2024-05-09,Delivered,377,Freight,485.64,526.03,Retail,None
SHP008158,Los Angeles,San Francisco,2024-11-28,2024-11-29,Delivered,251,Ground,216.02,277.56,Business,None
SHP008159,New York,Orlando,2024-05-31,2024-06-02,Delivered,1705,Air,285.2,1033.37,Business,None
SHP008160,Miami,San Diego,2024-03-31,2024-04-02,Delivered,1438,Ground,203.49,804.19,Government,None
SHP008161,Atlanta,Houston,2024-02-01,2024-02-04,Delivered,2647,Ground,74.37,1270.77,Business,None
SHP008162,Chicago,Nashville,2024-08-30,2024-09-01,Delivered,1491,Air,351.94,977.11,Business,None
SHP008163,Denver,Charlotte,2024-03-21,2024-03-24,Delayed,476,Ground,171.41,352.05,Retail,Operational
SHP008164,Phoenix,Detroit,2024-08-02,2024-08-05,Delivered,2456,Air,247.9,1348.94,Government,None
SHP008165,Seattle,Orlando,2024-02-21,2024-02-22,Delivered,146,Air,398.92,400.05,Retail,None
SHP008166,Boston,San Diego,2024-08-07,2024-08-14,Delayed,2487,Air,147.82,1302.84,Retail,Weather
SHP008167,Miami,Nashville,2024-06-03,2024-06-05,Delivered,1956,Ground,474.23,1199.74,Retail,None
SHP008168,Dallas,Philadelphia,2024-07-06,2024-07-11,Delayed,2131,Ground,387.94,1226.71,Business,Weather
SHP008169,Dallas,San Francisco,2024-11-12,2024-11-13,Delivered,1278,Freight,132.77,719.76,Business,None
SHP008170,Los Angeles,Orlando,2024-05-21,2024-05-22,Delivered,615,Air,238.68,514.96,Retail,None
SHP008171,Los Angeles,Philadelphia,2024-03-20,2024-03-25,Delayed,2377,Ground,70.07,1146.69,Government,Weather
SHP008172,New York,Nashville,2024-06-03,2024-06-06,Delivered,2797,Air,53.22,1385.58,Government,None
SHP008173,Denver,San Diego,2024-04-06,2024-04-09,Delivered,2661,Freight,252.3,1413.83,Business,None
SHP008174,Dallas,Portland,2024-03-04,2024-03-07,Delayed,1827,Freight,217.23,1017.49,Government,Weather
SHP008175,New York,Portland,2024-10-12,2024-10-13,Delivered,972,Ground,367.5,692.9,Business,None
SHP008176,Denver,Philadelphia,2024-02-08,2024-02-12,Delivered,2892,Freight,43.86,1392.72,Retail,None
SHP008177,Los Angeles,Charlotte,2024-01-22,2024-01-23,Delivered,1351,Air,127.15,779.24,Government,None
SHP008178,Dallas,Philadelphia,2024-03-24,2024-03-26,Delivered,1759,Ground,149.92,916.5,Retail,None
SHP008179,Dallas,Charlotte,2024-11-20,2024-11-24,In Transit,2859,Ground,316.79,1511.62,Business,None
SHP008180,Boston,Portland,2024-04-16,2024-04-18,Delivered,1788,Ground,327.05,1035.83,Business,None
SHP008181,Atlanta,Philadelphia,2024-06-12,2024-06-14,Delivered,1987,Air,237.94,1131.91,Government,None
SHP008182,Miami,Nashville,2024-02-02,2024-02-05,Delivered,2296,Ground,128.14,1145.08,Retail,None
SHP008183,Los Angeles,Las Vegas,2024-03-09,2024-03-10,Delivered,1372,Ground,171.73,755.44,Retail,None
SHP008184,Seattle,San Diego,2024-09-13,2024-09-16,Delivered,2391,Ground,294.99,1287.94,Government,None
SHP008185,Phoenix,Houston,2024-04-22,2024-04-24,Delivered,1982,Freight,229.88,1094.83,Government,None
SHP008186,Phoenix,Orlando,2024-10-11,2024-10-15,Delivered,2934,Ground,304.03,1537.72,Business,None
SHP008187,Atlanta,Houston,2024-09-29,2024-09-30,Delivered,643,Freight,368.39,575.38,Business,None
SHP008188,Miami,San Francisco,2024-11-27,2024-11-29,Delivered,1768,Freight,70.13,902.68,Government,None
SHP008189,Denver,Detroit,2024-12-13,2024-12-14,Delivered,173,Air,74.43,217.51,Government,None
SHP008190,Atlanta,Detroit,2024-02-18,2024-02-20,Delayed,1384,Air,466.04,997.42,Business,Operational
SHP008191,Denver,Charlotte,2024-11-08,2024-11-11,Delivered,2757,Ground,326.9,1471.79,Retail,None
SHP008192,Los Angeles,San Diego,2024-05-29,2024-05-30,Delivered,1057,Air,436.3,832.43,Business,None
SHP008193,Boston,Las Vegas,2024-07-28,2024-08-02,Delayed,2176,Ground,477.44,1300.66,Retail,Operational
SHP008194,Dallas,Philadelphia,2024-05-03,2024-05-06,Delivered,2567,Ground,487.92,1482.9,Government,None
SHP008195,Seattle,Charlotte,2024-10-17,2024-10-19,Delivered,1815,Ground,463.4,1129.79,Business,None
SHP008196,New York,Orlando,2024-06-02,2024-06-05,Delivered,2196,Ground,181.42,1132.05,Retail,None
SHP008197,Denver,Portland,2024-02-14,2024-02-17,Delivered,2758,Ground,321.91,1469.25,Retail,None
SHP008198,Dallas,Las Vegas,2024-11-06,2024-11-11,Delayed,813,Air,105.4,524.09,Retail,Operational
SHP008199,Dallas,Nashville,2024-03-09,2024-03-11,Delayed,187,Ground,243.7,265.37,Government,Operational
SHP008200,Los Angeles,Houston,2024-08-31,2024-09-06,Delayed,2175,Ground,256.14,1167.43,Government,Operational
SHP008201,Seattle,Portland,2024-11-11,2024-11-12,Delivered,309,Air,247.73,382.69,Government,None
SHP008202,Denver,Detroit,2024-05-19,2024-05-21,Delivered,1488,Air,116.81,834.69,Government,None
SHP008203,Miami,Nashville,2024-08-21,2024-08-25,Delivered,2818,Freight,94.64,1389.88,Business,None
SHP008204,Denver,Portland,2024-07-26,2024-07-28,Delayed,629,Freight,277.95,514.82,Government,Operational
SHP008205,Phoenix,Portland,2024-10-22,2024-10-24,Delivered,1705,Air,370.81,1084.74,Business,None
SHP008206,Seattle,Nashville,2024-09-26,2024-09-27,Delivered,764,Air,98.89,498.13,Government,None
SHP008207,Denver,Houston,2024-10-04,2024-10-05,Delivered,249,Air,217.64,337.63,Government,None
SHP008208,Atlanta,Las Vegas,2024-06-08,2024-06-09,Delivered,1160,Ground,269.63,718.78,Government,None
SHP008209,Los Angeles,Orlando,2024-10-18,2024-10-19,Delivered,1178,Ground,61.15,601.79,Government,None
SHP008210,New York,San Diego,2024-10-24,2024-10-27,Delivered,2196,Freight,457.27,1327.56,Business,None
SHP008211,Dallas,Houston,2024-08-12,2024-08-13,Delivered,1217,Ground,146.54,670.57,Retail,None
SHP008212,Seattle,Orlando,2024-03-07,2024-03-11,Delivered,2956,Freight,115.46,1464.48,Retail,None
SHP008213,Seattle,Philadelphia,2024-06-13,2024-06-14,Delivered,162,Air,379.7,395.72,Government,None
SHP008214,Denver,Detroit,2024-08-31,2024-09-01,Delivered,257,Freight,331.24,379.39,Business,None
SHP008215,Atlanta,Detroit,2024-03-09,2024-03-10,Delivered,515,Freight,419.2,548.27,Business,None
SHP008216,Miami,Detroit,2024-01-21,2024-01-24,Delivered,2605,Air,63.23,1305.19,Retail,None
SHP008217,Denver,Charlotte,2024-04-24,2024-04-26,Delivered,1625,Freight,11.77,803.31,Government,None
SHP008218,Atlanta,Detroit,2024-07-19,2024-07-25,Delayed,2296,Air,343.17,1334.1,Business,Customs
SHP008219,Miami,Houston,2024-12-18,2024-12-22,Delivered,2975,Ground,485.13,1664.83,Government,None
SHP008220,Boston,Houston,2024-12-11,2024-12-15,Delivered,2808,Ground,312.63,1486.18,Business,None
SHP008221,Chicago,Portland,2024-03-03,2024-03-04,Delivered,1178,Freight,82.1,644.36,Business,None
SHP008222,Denver,Charlotte,2024-07-19,2024-07-22,Delivered,2295,Freight,363.89,1316.08,Retail,None
SHP008223,Los Angeles,Las Vegas,2024-02-09,2024-02-11,Delivered,1916,Air,274.48,1121.89,Retail,None
SHP008224,Phoenix,Charlotte,2024-11-13,2024-11-15,Delivered,1788,Air,163.04,997.42,Government,None
SHP008225,Boston,San Diego,2024-03-07,2024-03-10,Delivered,2505,Air,33.01,1242.06,Retail,None
SHP008226,Phoenix,San Francisco,2024-05-25,2024-05-26,Delivered,537,Freight,261.13,463.33,Business,None
SHP008227,Atlanta,Detroit,2024-04-15,2024-04-19,Delivered,2810,Ground,118.71,1370.73,Business,None
SHP008228,New York,Detroit,2024-08-19,2024-08-23,Delivered,2835,Air,153.74,1462.99,Government,None
SHP008229,Phoenix,Charlotte,2024-03-01,2024-03-03,Delivered,1515,Ground,486.77,1008.81,Retail,None
SHP008230,Seattle,Philadelphia,2024-11-02,2024-11-03,Delivered,82,Air,99.41,191.55,Business,None
SHP008231,Seattle,Nashville,2024-11-27,2024-11-28,Delivered,189,Freight,426.82,406.14,Government,None
SHP008232,Dallas,Las Vegas,2024-05-03,2024-05-04,Delivered,58,Ground,470.05,343.13,Business,None
SHP008233,Denver,San Francisco,2024-11-24,2024-11-25,Delivered,1115,Ground,74.21,581.28,Retail,None
SHP008234,Chicago,Philadelphia,2024-11-18,2024-11-21,Delivered,2696,Freight,402.84,1519.9,Government,None
SHP008235,Chicago,Philadelphia,2024-04-06,2024-04-07,Delivered,530,Air,342.54,539.02,Business,None
SHP008236,Boston,Portland,2024-11-03,2024-11-07,Delivered,2810,Air,186.23,1471.24,Business,None
SHP008237,Los Angeles,Houston,2024-03-28,2024-03-31,Delayed,1482,Ground,105.32,765.09,Retail,Operational
SHP008238,New York,Philadelphia,2024-08-23,2024-08-24,Delivered,345,Freight,233.64,360.43,Business,None
SHP008239,Boston,Portland,2024-05-07,2024-05-08,Delivered,947,Air,138.18,604.06,Business,None
SHP008240,Atlanta,San Francisco,2024-09-01,2024-09-04,Delivered,2167,Ground,55.35,1043.36,Government,None
SHP008241,Los Angeles,Philadelphia,2024-08-31,2024-09-03,In Transit,2718,Ground,216.18,1387.81,Retail,None
SHP008242,Dallas,San Francisco,2024-12-18,2024-12-19,Delivered,544,Air,204.63,462.58,Business,None
SHP008243,Chicago,Charlotte,2024-04-05,2024-04-07,Delayed,143,Air,188.94,272.71,Business,Customs
SHP008244,Miami,Charlotte,2024-06-13,2024-06-17,Delayed,2111,Ground,93.53,1041.07,Government,Operational
SHP008245,Dallas,Charlotte,2024-05-09,2024-05-11,Delivered,1587,Ground,48.86,778.47,Retail,None
SHP008246,Atlanta,Nashville,2024-01-02,2024-01-03,Delivered,942,Ground,372.88,682.63,Government,None
SHP008247,Atlanta,Philadelphia,2024-11-16,2024-11-17,Delivered,1048,Air,356.04,780.22,Business,None
SHP008248,Phoenix,San Diego,2024-10-17,2024-10-18,Delivered,884,Freight,433.55,722.93,Business,None
SHP008249,Denver,Houston,2024-03-03,2024-03-07,Delivered,2949,Air,158.74,1517.29,Business,None
SHP008250,Chicago,Orlando,2024-07-10,2024-07-12,Delivered,1484,Freight,498.16,1031.7,Business,None
SHP008251,New York,San Diego,2024-08-29,2024-08-30,Delivered,103,Air,379.87,369.27,Government,None
SHP008252,New York,Charlotte,2024-02-05,2024-02-07,Delayed,792,Air,443.6,717.56,Business,Weather
SHP008253,Phoenix,Houston,2024-08-05,2024-08-10,Delayed,248,Ground,353.79,358.87,Retail,Operational
SHP008254,Los Angeles,Las Vegas,2024-12-26,2024-12-28,Delivered,1847,Ground,255.87,1019.67,Business,None
SHP008255,Chicago,Las Vegas,2024-04-29,2024-04-30,Delivered,931,Ground,347.9,662.69,Retail,None
SHP008256,Denver,Charlotte,2024-10-22,2024-10-24,Delivered,1449,Air,220.19,879.16,Retail,None
SHP008257,Denver,San Francisco,2024-06-12,2024-06-13,Delivered,1245,Ground,261.07,751.89,Business,None
SHP008258,Dallas,Charlotte,2024-07-19,2024-07-20,Delivered,1003,Ground,53.86,518.67,Retail,None
SHP008259,Boston,Portland,2024-11-09,2024-11-12,Delivered,2452,Ground,308.46,1323.48,Business,None
SHP008260,Miami,Detroit,2024-05-08,2024-05-13,Delayed,2503,Air,75.28,1266.52,Retail,Operational
SHP008261,New York,San Francisco,2024-06-26,2024-06-28,Delivered,1895,Air,383.69,1177.96,Government,None
SHP008262,Boston,Portland,2024-08-15,2024-08-16,Delivered,892,Air,347.33,704.8,Business,None
SHP008263,Seattle,Philadelphia,2024-06-23,2024-06-26,Delivered,2447,Ground,308.04,1320.97,Retail,None
SHP008264,Denver,Detroit,2024-11-10,2024-11-11,Delivered,472,Air,377.7,534.02,Government,None
SHP008265,Chicago,San Diego,2024-09-18,2024-09-21,Delivered,2237,Ground,125.57,1116.99,Retail,None
SHP008266,Atlanta,San Francisco,2024-10-19,2024-10-23,Delivered,2841,Air,274.71,1538.28,Retail,None
SHP008267,Miami,Portland,2024-09-21,2024-09-23,Delivered,1833,Freight,353.91,1102.2,Government,None
SHP008268,Denver,Houston,2024-02-17,2024-02-21,Delivered,2981,Freight,346.63,1614.43,Government,None
SHP008269,Dallas,Nashville,2024-01-21,2024-01-23,Delivered,1556,Ground,187.45,847.67,Business,None
SHP008270,New York,Houston,2024-06-13,2024-06-15,Delivered,1749,Ground,389.16,1055.55,Government,None
SHP008271,New York,San Diego,2024-10-22,2024-10-23,Delivered,953,Ground,157.08,558.1,Government,None
SHP008272,Dallas,Houston,2024-02-22,2024-02-24,Delivered,2053,Ground,206.83,1082.95,Government,None
SHP008273,Los Angeles,Charlotte,2024-02-09,2024-02-13,Delayed,1566,Freight,110.75,836.15,Government,Operational
SHP008274,Denver,Houston,2024-08-15,2024-08-19,Delayed,1629,Air,200.36,948.27,Retail,Customs
SHP008275,Dallas,Charlotte,2024-05-22,2024-05-23,Delivered,98,Ground,412.79,326.77,Retail,None
SHP008276,Denver,Charlotte,2024-07-05,2024-07-06,Delivered,315,Air,216.16,366.45,Retail,None
SHP008277,Dallas,Las Vegas,2024-12-12,2024-12-14,Delivered,1543,Ground,166.6,829.31,Retail,None
SHP008278,Miami,San Diego,2024-03-03,2024-03-04,Delivered,81,Air,18.61,142.62,Government,None
SHP008279,Seattle,Orlando,2024-05-04,2024-05-07,Delivered,2770,Air,126.39,1417.33,Business,None
SHP008280,Phoenix,Detroit,2024-09-28,2024-10-04,Delayed,2760,Ground,224.97,1411.98,Government,Operational
SHP008281,Atlanta,Detroit,2024-06-29,2024-06-30,Delivered,771,Ground,143.36,467.97,Government,None
SHP008282,Dallas,Detroit,2024-12-18,2024-12-21,Delivered,2465,Air,6.79,1208.32,Retail,None
SHP008283,Atlanta,Nashville,2024-09-25,2024-10-01,Delayed,2873,Freight,402.62,1599.42,Government,Operational
SHP008284,Atlanta,Portland,2024-12-16,2024-12-18,Delivered,1457,Ground,384.72,921.48,Retail,None
SHP008285,Chicago,Philadelphia,2024-10-13,2024-10-14,Delivered,943,Air,379.08,746.8,Retail,None
SHP008286,Boston,San Diego,2024-08-25,2024-08-26,Delivered,1080,Ground,434.43,781.66,Government,None
SHP008287,Atlanta,San Francisco,2024-10-07,2024-10-08,Delivered,947,Ground,65.35,500.36,Government,None
SHP008288,Seattle,Houston,2024-11-11,2024-11-12,Delivered,625,Ground,94.91,373.2,Government,None
SHP008289,Seattle,Portland,2024-12-08,2024-12-11,Delivered,2314,Air,366.05,1355.93,Business,None
SHP008290,Atlanta,Nashville,2024-12-13,2024-12-14,Delivered,887,Ground,334.45,634.82,Business,None
SHP008291,Seattle,San Diego,2024-03-23,2024-03-26,Delivered,2449,Ground,467.08,1417.3,Government,None
SHP008292,Boston,San Francisco,2024-05-24,2024-05-27,Delivered,2246,Freight,6.52,1079.61,Retail,None
SHP008293,Seattle,Las Vegas,2024-09-06,2024-09-07,Delivered,1282,Air,67.11,712.17,Business,None
SHP008294,New York,Houston,2024-07-31,2024-08-01,Delivered,1250,Air,231.87,796.62,Business,None
SHP008295,Los Angeles,Philadelphia,2024-09-28,2024-09-29,Delivered,233,Freight,484.28,460.42,Government,None
SHP008296,Chicago,Portland,2024-03-13,2024-03-16,Delivered,2628,Ground,135.42,1298.85,Government,None
SHP008297,Denver,Nashville,2024-11-04,2024-11-05,Delivered,1031,Ground,255.4,652.19,Business,None
SHP008298,Chicago,Detroit,2024-01-05,2024-01-08,Delayed,1908,Air,215.21,1082.73,Government,Weather
SHP008299,Chicago,Nashville,2024-10-31,2024-11-01,Delivered,137,Ground,393.06,332.49,Government,None
SHP008300,Denver,Detroit,2024-02-21,2024-02-22,Delivered,263,Air,365.98,432.94,Business,None
SHP008301,Miami,Philadelphia,2024-04-03,2024-04-05,Delivered,1555,Freight,243.34,910.75,Business,None
SHP008302,Atlanta,Philadelphia,2024-03-06,2024-03-07,Delivered,528,Air,110.61,398.97,Government,None
SHP008303,Chicago,San Diego,2024-07-26,2024-07-28,Delayed,173,Ground,440.38,377.08,Government,Operational
SHP008304,Phoenix,Orlando,2024-09-10,2024-09-11,Delivered,1085,Air,44.82,610.14,Government,None
SHP008305,Los Angeles,Orlando,2024-12-23,2024-12-25,Delivered,1647,Ground,283.49,946.24,Government,None
SHP008306,New York,Orlando,2024-04-12,2024-04-13,Delivered,1316,Ground,5.17,630.3,Retail,None
SHP008307,Phoenix,Philadelphia,2024-11-23,2024-11-24,Delivered,918,Freight,21.28,490.87,Retail,None
SHP008308,Phoenix,Portland,2024-04-28,2024-04-30,Delivered,1713,Air,179.15,973.34,Business,None
SHP008309,Denver,Philadelphia,2024-07-17,2024-07-18,Delivered,1280,Ground,426.62,866.97,Government,None
SHP008310,Atlanta,Portland,2024-07-11,2024-07-15,Delayed,2400,Air,296.86,1353.12,Government,Customs
SHP008311,Dallas,Nashville,2024-02-20,2024-02-21,Delivered,619,Ground,226.56,449.49,Business,None
SHP008312,Dallas,Las Vegas,2024-04-12,2024-04-16,Delayed,2212,Freight,475.54,1345.72,Retail,Customs
SHP008313,Boston,San Francisco,2024-04-08,2024-04-11,Delivered,2296,Ground,417.2,1318.52,Retail,None
SHP008314,Boston,San Francisco,2024-01-15,2024-01-16,In Transit,678,Ground,149.39,429.73,Retail,None
SHP008315,Denver,San Diego,2024-04-18,2024-04-21,Delayed,778,Ground,36.2,406.82,Government,Operational
SHP008316,Seattle,Nashville,2024-11-12,2024-11-13,In Transit,425,Ground,155.32,319.44,Retail,None
SHP008317,Denver,Portland,2024-10-18,2024-10-23,Delayed,2297,Ground,151.78,1159.72,Retail,Weather
SHP008318,Phoenix,San Francisco,2024-02-26,2024-02-28,Delivered,1959,Air,152.85,1068.26,Retail,None
SHP008319,Seattle,Detroit,2024-01-05,2024-01-06,Delivered,77,Air,13.24,137.59,Retail,None
SHP008320,Dallas,Detroit,2024-03-21,2024-03-22,Delivered,606,Air,416.83,617.8,Retail,None
SHP008321,Denver,Houston,2024-05-13,2024-05-14,Delivered,1262,Air,250.78,813.37,Business,None
SHP008322,Miami,Nashville,2024-03-11,2024-03-12,Delivered,131,Air,280.53,322.27,Business,None
SHP008323,Boston,Orlando,2024-12-18,2024-12-22,Delayed,1863,Ground,161.86,970.47,Retail,Operational
SHP008324,Phoenix,Charlotte,2024-05-21,2024-05-24,Delayed,1305,Ground,110.25,688.4,Business,Operational
SHP008325,Phoenix,Nashville,2024-08-11,2024-08-14,Delivered,2178,Ground,107.42,1079.55,Government,None
SHP008326,Denver,San Diego,2024-08-04,2024-08-11,Delayed,2183,Air,370.38,1299.58,Government,Operational
SHP008327,Atlanta,Charlotte,2024-10-11,2024-10-18,Delayed,2385,Air,126.5,1244.15,Government,Weather
SHP008328,Phoenix,Houston,2024-03-02,2024-03-03,Delivered,299,Ground,48.11,198.42,Retail,None
SHP008329,New York,Detroit,2024-11-26,2024-11-28,Delivered,1762,Air,442.36,1153.32,Government,None
SHP008330,Chicago,Orlando,2024-08-22,2024-08-28,Delayed,1804,Air,155.87,1000.32,Government,Customs
SHP008331,New York,San Francisco,2024-03-30,2024-03-31,Delivered,911,Air,283.33,674.95,Business,None
SHP008332,Phoenix,Nashville,2024-01-30,2024-02-01,Delivered,1864,Ground,203.26,995.76,Retail,None
SHP008333,New York,San Diego,2024-10-03,2024-10-05,Delivered,1423,Ground,441.93,940.51,Business,None
SHP008334,Phoenix,Detroit,2024-01-14,2024-01-17,Delayed,426,Ground,277.87,393.42,Government,Operational
